url,written,written_human_readable,origin
https://radosgw.public.os.wwu.de/n4bi-wp1/challenge/crick/EM04534_04_dU_SBF_8bits_aligned_z4-136_7-7-50nm_v3.zarr,10785929889.0, 10.8 GB,https://www.ebi.ac.uk/empiar/EMPIAR-11666/
